"Price","Bedrooms","Bathrooms","SqFt","City","State","Year_Built","Type","Garage","Lot_Area","Latitude","Longitude"
915657,2,1,3920,"Sydney","NSW",1965,"House",1,8997,-33.8688,151.2093
292550,1,3,3961,"Sydney","NSW",2011,"Townhouse",1,5448,-33.8688,151.2093
1425070,4,2,2024,"Melbourne","VIC",2007,"House",1,6620,-37.8136,144.9631
335765,1,2,2445,"Brisbane","QLD",2019,"Apartment",0,4109,-27.4698,153.0251
679361,2,1,2930,"Brisbane","QLD",1988,"Apartment",0,5125,-27.4698,153.0251
1151948,3,2,2227,"Adelaide","SA",2006,"Apartment",0,4127,-34.9285,138.6007
1963497,5,3,3484,"Sydney","NSW",1988,"House",1,5584,-33.8688,151.2093
1935732,5,1,1539,"Brisbane","QLD",2016,"Townhouse",0,1590,-27.4698,153.0251
425779,4,1,2027,"Adelaide","SA",1988,"Apartment",0,4092,-34.9285,138.6007
1667021,2,1,1715,"Perth","WA",1989,"Townhouse",1,6360,-31.9505,115.8605
1068333,5,2,2270,"Sydney","NSW",1973,"House",0,1852,-33.8688,151.2093
1780767,1,3,3771,"Brisbane","QLD",1985,"Townhouse",1,6028,-27.4698,153.0251
323527,3,3,2721,"Melbourne","VIC",1971,"Townhouse",1,2510,-37.8136,144.9631
738875,1,2,3875,"Sydney","NSW",2001,"House",0,7025,-33.8688,151.2093
506433,5,1,1301,"Brisbane","QLD",1965,"House",1,2418,-27.4698,153.0251
963625,3,2,1602,"Brisbane","QLD",1972,"Townhouse",1,2993,-27.4698,153.0251
811191,4,2,2702,"Adelaide","SA",1958,"Townhouse",1,9135,-34.9285,138.6007
1035614,1,1,3547,"Sydney","NSW",2011,"Townhouse",1,2759,-33.8688,151.2093
1016861,2,1,2774,"Adelaide","SA",2012,"Townhouse",1,8127,-34.9285,138.6007
1806924,3,3,2273,"Melbourne","VIC",2005,"House",1,6818,-37.8136,144.9631
1087856,2,3,1191,"Sydney","NSW",1994,"Apartment",0,9793,-33.8688,151.2093
514869,5,1,1852,"Brisbane","QLD",1972,"Townhouse",0,1607,-27.4698,153.0251
1178705,5,1,2829,"Melbourne","VIC",1991,"Apartment",1,4103,-37.8136,144.9631
1751143,2,3,3173,"Melbourne","VIC",2016,"Apartment",1,6784,-37.8136,144.9631
605864,4,2,1069,"Brisbane","QLD",2014,"Townhouse",1,9399,-27.4698,153.0251
1080452,4,2,2689,"Perth","WA",2002,"House",0,9746,-31.9505,115.8605
914173,2,3,1977,"Melbourne","VIC",1959,"Townhouse",1,8240,-37.8136,144.9631
1166781,5,1,2023,"Perth","WA",2009,"Townhouse",1,7534,-31.9505,115.8605
928802,4,2,3288,"Sydney","NSW",1963,"House",0,1382,-33.8688,151.2093
1508830,4,1,3267,"Melbourne","VIC",1951,"House",1,3473,-37.8136,144.9631
1796720,2,1,825,"Melbourne","VIC",2001,"House",1,7881,-37.8136,144.9631
212247,2,3,2997,"Sydney","NSW",1953,"Townhouse",1,7619,-33.8688,151.2093
1675834,1,1,3568,"Perth","WA",1962,"Townhouse",1,6754,-31.9505,115.8605
608137,4,1,2429,"Brisbane","QLD",1982,"Apartment",1,4356,-27.4698,153.0251
935875,3,2,1387,"Sydney","NSW",2020,"House",1,3531,-33.8688,151.2093
705299,2,3,3861,"Melbourne","VIC",1963,"House",0,4026,-37.8136,144.9631
1550452,5,2,3012,"Brisbane","QLD",1968,"Townhouse",0,1399,-27.4698,153.0251
302182,5,1,1780,"Sydney","NSW",1999,"Apartment",1,6565,-33.8688,151.2093
1686537,3,2,1196,"Sydney","NSW",1982,"House",1,1343,-33.8688,151.2093
1068300,3,2,1599,"Melbourne","VIC",1959,"Apartment",0,7712,-37.8136,144.9631
1783964,1,2,3410,"Brisbane","QLD",1974,"Townhouse",1,6451,-27.4698,153.0251
212116,2,1,3338,"Sydney","NSW",1985,"House",0,1134,-33.8688,151.2093
885252,3,3,1335,"Brisbane","QLD",1992,"Apartment",1,1254,-27.4698,153.0251
1790587,3,3,2485,"Brisbane","QLD",1999,"Townhouse",1,3384,-27.4698,153.0251
487418,4,3,3070,"Melbourne","VIC",1956,"Apartment",1,4408,-37.8136,144.9631
1085981,1,3,967,"Perth","WA",1953,"Apartment",1,5664,-31.9505,115.8605
776596,2,1,994,"Perth","WA",1977,"Apartment",0,8880,-31.9505,115.8605
984302,5,3,2696,"Perth","WA",2009,"House",1,8184,-31.9505,115.8605
602381,1,1,2569,"Brisbane","QLD",1951,"Townhouse",1,2952,-27.4698,153.0251
1558040,1,3,807,"Adelaide","SA",2020,"Townhouse",0,2277,-34.9285,138.6007
241602,2,2,2861,"Melbourne","VIC",1951,"Apartment",1,2831,-37.8136,144.9631
1636914,3,3,3253,"Sydney","NSW",1958,"Townhouse",1,9347,-33.8688,151.2093
1548563,2,1,3128,"Sydney","NSW",1970,"Townhouse",0,6485,-33.8688,151.2093
875334,2,1,2199,"Sydney","NSW",1956,"Apartment",0,2132,-33.8688,151.2093
1790834,2,1,1828,"Adelaide","SA",1969,"Apartment",0,1798,-34.9285,138.6007
1078413,4,1,2997,"Melbourne","VIC",1990,"House",0,5102,-37.8136,144.9631
348899,4,3,2600,"Melbourne","VIC",1961,"Townhouse",0,7001,-37.8136,144.9631
760400,2,2,3339,"Brisbane","QLD",1990,"Townhouse",0,6619,-27.4698,153.0251
990310,4,2,3466,"Brisbane","QLD",1957,"Apartment",1,9951,-27.4698,153.0251
1968940,1,1,1224,"Melbourne","VIC",2009,"House",0,9664,-37.8136,144.9631
423114,2,1,1026,"Melbourne","VIC",1981,"Apartment",1,4293,-37.8136,144.9631
385566,5,2,889,"Melbourne","VIC",1976,"Townhouse",1,7337,-37.8136,144.9631
853353,1,1,2241,"Brisbane","QLD",1993,"Apartment",1,4072,-27.4698,153.0251
698897,2,2,1119,"Melbourne","VIC",1958,"Apartment",0,2535,-37.8136,144.9631
1232089,4,3,1881,"Brisbane","QLD",1981,"Apartment",1,5355,-27.4698,153.0251
143201,5,3,3687,"Brisbane","QLD",2001,"Apartment",1,2496,-27.4698,153.0251
936923,5,2,924,"Melbourne","VIC",1984,"House",1,4950,-37.8136,144.9631
895281,1,1,1176,"Adelaide","SA",1996,"House",1,3173,-34.9285,138.6007
766521,3,3,3998,"Perth","WA",1964,"Townhouse",0,1832,-31.9505,115.8605
1508624,1,1,2016,"Perth","WA",1980,"Townhouse",1,2367,-31.9505,115.8605
1470047,4,1,2803,"Perth","WA",2000,"House",0,3508,-31.9505,115.8605
941135,5,2,1566,"Sydney","NSW",1967,"Apartment",0,9443,-33.8688,151.2093
755121,2,2,900,"Brisbane","QLD",2014,"Apartment",0,9064,-27.4698,153.0251
1488524,3,1,3486,"Brisbane","QLD",1966,"Apartment",1,6595,-27.4698,153.0251
1446231,4,3,2672,"Melbourne","VIC",1997,"House",1,1461,-37.8136,144.9631
1530925,1,1,1046,"Melbourne","VIC",1950,"House",1,4943,-37.8136,144.9631
815982,3,3,1785,"Melbourne","VIC",2017,"Apartment",1,9938,-37.8136,144.9631
1994550,2,1,2932,"Sydney","NSW",1977,"Apartment",0,6296,-33.8688,151.2093
1354393,4,2,3672,"Melbourne","VIC",1981,"Townhouse",0,6934,-37.8136,144.9631
1655235,3,1,1410,"Sydney","NSW",1964,"House",0,5431,-33.8688,151.2093
1047453,2,2,2880,"Adelaide","SA",1976,"House",0,8523,-34.9285,138.6007
1319813,1,1,3898,"Melbourne","VIC",2001,"Apartment",0,3519,-37.8136,144.9631
312577,3,3,2947,"Melbourne","VIC",2008,"House",1,7412,-37.8136,144.9631
798339,3,3,1119,"Sydney","NSW",1966,"House",1,6611,-33.8688,151.2093
1737230,4,2,1185,"Adelaide","SA",2002,"Townhouse",1,1531,-34.9285,138.6007
472635,1,3,3570,"Perth","WA",2011,"Townhouse",0,4944,-31.9505,115.8605
377896,2,1,2106,"Melbourne","VIC",1953,"House",1,2729,-37.8136,144.9631
1907649,2,3,1308,"Sydney","NSW",1969,"Townhouse",0,7483,-33.8688,151.2093
119958,2,1,2178,"Sydney","NSW",1966,"Apartment",1,5361,-33.8688,151.2093
103015,3,2,1016,"Adelaide","SA",2000,"House",1,4868,-34.9285,138.6007
1350617,1,3,1963,"Adelaide","SA",1967,"Townhouse",1,9644,-34.9285,138.6007
842281,3,3,3141,"Sydney","NSW",1979,"Townhouse",1,2189,-33.8688,151.2093
1504810,1,2,2837,"Adelaide","SA",2013,"Townhouse",0,5677,-34.9285,138.6007
1191364,3,2,1559,"Brisbane","QLD",2017,"House",1,5640,-27.4698,153.0251
1336501,1,1,1982,"Sydney","NSW",2008,"Townhouse",1,8649,-33.8688,151.2093
1386730,3,3,963,"Melbourne","VIC",1998,"House",1,7404,-37.8136,144.9631
1405332,2,3,2621,"Brisbane","QLD",1995,"Apartment",0,8819,-27.4698,153.0251
440618,1,2,2826,"Sydney","NSW",2013,"Apartment",1,3020,-33.8688,151.2093
1985832,5,2,2667,"Brisbane","QLD",1979,"Apartment",1,8178,-27.4698,153.0251
1636973,2,1,3263,"Adelaide","SA",1959,"Apartment",0,8446,-34.9285,138.6007
1155860,4,2,3114,"Adelaide","SA",1998,"Townhouse",1,3946,-34.9285,138.6007
797989,2,1,2548,"Adelaide","SA",1985,"Townhouse",1,3473,-34.9285,138.6007
1733160,4,3,2050,"Sydney","NSW",1953,"Townhouse",1,4751,-33.8688,151.2093
630529,1,1,3609,"Perth","WA",1998,"Townhouse",1,4583,-31.9505,115.8605
1045506,2,2,3728,"Perth","WA",2016,"Townhouse",1,7932,-31.9505,115.8605
1402334,2,2,1935,"Perth","WA",1966,"Townhouse",0,4967,-31.9505,115.8605
889995,4,3,3340,"Adelaide","SA",2016,"House",0,9716,-34.9285,138.6007
1533386,4,1,2842,"Sydney","NSW",1989,"Apartment",0,6907,-33.8688,151.2093
1948266,3,1,3847,"Brisbane","QLD",2005,"Apartment",0,1809,-27.4698,153.0251
1302609,2,2,1460,"Brisbane","QLD",2019,"Apartment",0,4315,-27.4698,153.0251
1585350,4,2,3363,"Sydney","NSW",1974,"House",0,7074,-33.8688,151.2093
863226,5,1,1574,"Sydney","NSW",2001,"House",0,8976,-33.8688,151.2093
174189,2,2,2303,"Adelaide","SA",1978,"Apartment",0,4271,-34.9285,138.6007
1845527,2,3,1181,"Melbourne","VIC",1996,"Townhouse",0,6771,-37.8136,144.9631
1245523,3,1,1202,"Melbourne","VIC",2010,"Apartment",0,2504,-37.8136,144.9631
1889693,2,1,3631,"Melbourne","VIC",1965,"Apartment",1,1953,-37.8136,144.9631
536942,5,1,3262,"Adelaide","SA",1986,"House",1,4791,-34.9285,138.6007
943600,1,3,1125,"Melbourne","VIC",1972,"Townhouse",1,2813,-37.8136,144.9631
456345,3,3,1825,"Perth","WA",1986,"Townhouse",1,6172,-31.9505,115.8605
392073,4,2,3276,"Adelaide","SA",1963,"Apartment",1,8509,-34.9285,138.6007
579616,1,2,2330,"Adelaide","SA",1988,"House",1,9313,-34.9285,138.6007
1471847,1,3,3991,"Perth","WA",2007,"House",1,3489,-31.9505,115.8605
927687,5,2,1420,"Adelaide","SA",1980,"House",0,4620,-34.9285,138.6007
1668342,2,3,2462,"Perth","WA",2016,"House",0,9567,-31.9505,115.8605
1341229,1,2,1426,"Adelaide","SA",1980,"House",0,2108,-34.9285,138.6007
140781,4,3,2119,"Melbourne","VIC",2011,"Townhouse",0,9247,-37.8136,144.9631
821330,3,3,1329,"Adelaide","SA",1995,"House",0,4539,-34.9285,138.6007
298882,5,3,2345,"Sydney","NSW",1985,"House",0,7142,-33.8688,151.2093
1378570,3,1,2214,"Adelaide","SA",1972,"House",0,7999,-34.9285,138.6007
658587,4,3,2342,"Melbourne","VIC",1973,"House",1,7919,-37.8136,144.9631
964983,5,1,2220,"Sydney","NSW",1986,"House",1,4001,-33.8688,151.2093
514374,3,1,1868,"Sydney","NSW",1980,"Townhouse",0,3443,-33.8688,151.2093
1844837,2,1,3509,"Adelaide","SA",2020,"House",0,5714,-34.9285,138.6007
1633097,4,2,3328,"Melbourne","VIC",1990,"Apartment",1,8321,-37.8136,144.9631
897923,5,3,2233,"Brisbane","QLD",1992,"Townhouse",1,7219,-27.4698,153.0251
1262331,5,1,1291,"Perth","WA",2012,"Apartment",0,6581,-31.9505,115.8605
965980,5,1,3536,"Perth","WA",1962,"Apartment",0,6093,-31.9505,115.8605
252668,1,1,2610,"Melbourne","VIC",2006,"Apartment",1,2420,-37.8136,144.9631
813970,5,1,1235,"Adelaide","SA",1981,"Townhouse",0,1002,-34.9285,138.6007
1313452,4,2,2976,"Sydney","NSW",1958,"House",0,8629,-33.8688,151.2093
405795,5,2,2232,"Sydney","NSW",1969,"Apartment",1,4853,-33.8688,151.2093
988430,1,2,2958,"Melbourne","VIC",2003,"Apartment",1,1052,-37.8136,144.9631
933915,1,2,2617,"Perth","WA",1953,"Apartment",0,2546,-31.9505,115.8605
983987,5,3,2482,"Perth","WA",2019,"Apartment",0,4690,-31.9505,115.8605
1820362,4,1,3402,"Perth","WA",1976,"Apartment",0,2699,-31.9505,115.8605
959818,1,3,1075,"Adelaide","SA",2022,"House",0,7201,-34.9285,138.6007
1646480,5,1,1608,"Brisbane","QLD",1985,"House",1,6764,-27.4698,153.0251
827219,3,1,2058,"Brisbane","QLD",2004,"Apartment",0,9092,-27.4698,153.0251
1936819,3,1,3743,"Melbourne","VIC",2012,"House",0,2369,-37.8136,144.9631
1626939,2,2,1623,"Adelaide","SA",1963,"Townhouse",0,2203,-34.9285,138.6007
1242837,2,2,2963,"Adelaide","SA",1950,"Townhouse",1,7700,-34.9285,138.6007
1913387,3,2,2296,"Melbourne","VIC",1998,"Apartment",0,9334,-37.8136,144.9631
1095527,2,1,3464,"Sydney","NSW",1994,"Townhouse",0,6949,-33.8688,151.2093
1065560,4,1,3819,"Adelaide","SA",2010,"Townhouse",0,5541,-34.9285,138.6007
1424695,3,2,3032,"Adelaide","SA",1990,"Apartment",0,9524,-34.9285,138.6007
1322303,3,3,2720,"Brisbane","QLD",1989,"Apartment",0,8771,-27.4698,153.0251
1546366,3,2,1941,"Adelaide","SA",1994,"Townhouse",1,4648,-34.9285,138.6007
898319,4,2,2355,"Melbourne","VIC",2003,"House",1,4426,-37.8136,144.9631
271819,1,1,1037,"Perth","WA",1984,"Townhouse",1,8474,-31.9505,115.8605
636222,5,3,3475,"Melbourne","VIC",1951,"Apartment",1,6925,-37.8136,144.9631
1649045,5,1,2327,"Sydney","NSW",2000,"Apartment",1,9118,-33.8688,151.2093
1879696,5,1,3465,"Perth","WA",1996,"House",0,2382,-31.9505,115.8605
1111644,2,3,3627,"Melbourne","VIC",1956,"Apartment",1,6060,-37.8136,144.9631
1398503,4,2,2650,"Adelaide","SA",1996,"Townhouse",1,8318,-34.9285,138.6007
1574961,1,2,2692,"Perth","WA",1998,"Townhouse",0,1667,-31.9505,115.8605
186102,4,1,1270,"Adelaide","SA",1995,"Apartment",0,8617,-34.9285,138.6007
1327467,5,1,3269,"Brisbane","QLD",1987,"Townhouse",1,6615,-27.4698,153.0251
1314856,2,2,1481,"Melbourne","VIC",1976,"House",0,5612,-37.8136,144.9631
1013132,3,2,1535,"Melbourne","VIC",1980,"House",0,5103,-37.8136,144.9631
910018,1,2,995,"Adelaide","SA",2012,"House",0,9271,-34.9285,138.6007
220492,4,3,1174,"Sydney","NSW",2004,"House",0,3416,-33.8688,151.2093
1651121,4,1,2786,"Adelaide","SA",1950,"House",1,7014,-34.9285,138.6007
1070858,4,3,1181,"Melbourne","VIC",1986,"Apartment",1,3177,-37.8136,144.9631
853167,4,3,1043,"Melbourne","VIC",1997,"Apartment",1,1091,-37.8136,144.9631
1222799,2,1,909,"Perth","WA",1974,"Townhouse",0,3913,-31.9505,115.8605
1595780,1,2,3152,"Perth","WA",2021,"Townhouse",0,5919,-31.9505,115.8605
622004,2,3,1914,"Melbourne","VIC",2008,"House",0,5813,-37.8136,144.9631
307154,1,3,1912,"Brisbane","QLD",1980,"Townhouse",0,1373,-27.4698,153.0251
1141379,4,1,1329,"Brisbane","QLD",1990,"House",0,6299,-27.4698,153.0251
1805138,4,1,3786,"Sydney","NSW",1954,"Apartment",1,4637,-33.8688,151.2093
1512204,5,2,2491,"Adelaide","SA",1976,"Townhouse",0,2386,-34.9285,138.6007
1974588,1,1,2880,"Brisbane","QLD",1976,"Townhouse",0,5109,-27.4698,153.0251
1074278,5,3,1722,"Sydney","NSW",1994,"Townhouse",0,6912,-33.8688,151.2093
644422,1,1,3547,"Melbourne","VIC",1979,"Townhouse",1,4481,-37.8136,144.9631
603915,2,2,2031,"Perth","WA",2018,"House",0,7294,-31.9505,115.8605
1547607,3,2,3916,"Sydney","NSW",2004,"Apartment",0,7150,-33.8688,151.2093
118732,5,1,1210,"Brisbane","QLD",1967,"Townhouse",0,7326,-27.4698,153.0251
1202133,2,2,3827,"Brisbane","QLD",1989,"Townhouse",1,1737,-27.4698,153.0251
1097113,3,3,2653,"Melbourne","VIC",1998,"Townhouse",1,8349,-37.8136,144.9631
1457241,5,2,2540,"Sydney","NSW",1998,"Apartment",0,5622,-33.8688,151.2093
975275,5,3,860,"Sydney","NSW",2015,"House",0,1374,-33.8688,151.2093
1185975,5,1,981,"Perth","WA",1978,"House",1,1444,-31.9505,115.8605
534549,3,2,1746,"Perth","WA",2012,"Apartment",0,7157,-31.9505,115.8605
123154,2,3,899,"Perth","WA",1971,"House",0,4101,-31.9505,115.8605
1758633,2,3,1445,"Adelaide","SA",1952,"Townhouse",0,5537,-34.9285,138.6007
1845771,1,3,3648,"Sydney","NSW",1994,"Apartment",0,2234,-33.8688,151.2093
1549780,3,3,2703,"Brisbane","QLD",2012,"Townhouse",0,7108,-27.4698,153.0251
1934379,4,1,1824,"Adelaide","SA",1995,"House",0,7357,-34.9285,138.6007
281254,1,3,2786,"Adelaide","SA",1985,"Townhouse",0,7009,-34.9285,138.6007
1708905,5,1,3098,"Adelaide","SA",1986,"Apartment",1,6220,-34.9285,138.6007
1041956,5,2,3584,"Brisbane","QLD",1958,"House",1,1897,-27.4698,153.0251
1254597,5,3,1633,"Brisbane","QLD",1986,"Apartment",1,9412,-27.4698,153.0251
604391,5,3,3591,"Brisbane","QLD",1974,"Apartment",1,7948,-27.4698,153.0251
453219,4,1,1208,"Melbourne","VIC",2011,"Townhouse",0,3508,-37.8136,144.9631
940297,5,1,2877,"Melbourne","VIC",1967,"Townhouse",1,4924,-37.8136,144.9631
473141,3,3,1512,"Sydney","NSW",2020,"House",0,6447,-33.8688,151.2093
857903,2,1,833,"Adelaide","SA",2009,"Townhouse",0,7325,-34.9285,138.6007
390525,4,2,3810,"Adelaide","SA",2006,"Townhouse",0,1895,-34.9285,138.6007
1897224,2,1,2403,"Brisbane","QLD",1992,"House",1,8534,-27.4698,153.0251
1081638,1,1,1305,"Perth","WA",1968,"House",0,3697,-31.9505,115.8605
1651942,4,3,1077,"Brisbane","QLD",2013,"House",0,8154,-27.4698,153.0251
1055360,4,2,1274,"Brisbane","QLD",1998,"Apartment",1,9642,-27.4698,153.0251
268337,4,3,1556,"Adelaide","SA",1992,"Townhouse",1,9043,-34.9285,138.6007
1938271,5,2,1049,"Melbourne","VIC",2001,"House",0,2232,-37.8136,144.9631
1469705,4,2,1242,"Melbourne","VIC",1958,"Townhouse",1,4249,-37.8136,144.9631
321069,2,1,3000,"Adelaide","SA",1963,"Apartment",1,4805,-34.9285,138.6007
1219672,4,1,2498,"Melbourne","VIC",2000,"Apartment",1,3612,-37.8136,144.9631
116031,5,3,2754,"Melbourne","VIC",1986,"House",1,8884,-37.8136,144.9631
1580295,4,3,3414,"Brisbane","QLD",1978,"House",1,6818,-27.4698,153.0251
1212043,1,1,2768,"Melbourne","VIC",2007,"Apartment",1,2809,-37.8136,144.9631
273786,2,1,1566,"Melbourne","VIC",1961,"Apartment",0,8899,-37.8136,144.9631
1852757,1,3,3434,"Melbourne","VIC",2021,"House",1,6126,-37.8136,144.9631
1390987,2,3,3205,"Adelaide","SA",2012,"House",1,2322,-34.9285,138.6007
607545,5,2,3891,"Melbourne","VIC",2009,"Apartment",1,1776,-37.8136,144.9631
649918,5,1,1938,"Sydney","NSW",1999,"Townhouse",1,8122,-33.8688,151.2093
1601579,1,1,3929,"Adelaide","SA",1970,"Townhouse",1,6100,-34.9285,138.6007
111002,5,1,3769,"Brisbane","QLD",1965,"Apartment",0,5199,-27.4698,153.0251
1414634,1,3,2347,"Melbourne","VIC",2014,"Townhouse",1,9463,-37.8136,144.9631
1366590,4,1,2841,"Brisbane","QLD",1970,"Townhouse",1,5749,-27.4698,153.0251
1391949,5,1,3566,"Brisbane","QLD",2014,"House",1,9841,-27.4698,153.0251
1389575,1,3,3951,"Melbourne","VIC",2016,"Apartment",1,6573,-37.8136,144.9631
273374,5,2,1807,"Adelaide","SA",1992,"Townhouse",1,8393,-34.9285,138.6007
787216,4,1,3811,"Sydney","NSW",2004,"Townhouse",1,3553,-33.8688,151.2093
1757588,2,3,2831,"Sydney","NSW",1973,"Apartment",1,9714,-33.8688,151.2093
1640062,1,3,3401,"Sydney","NSW",2000,"Apartment",1,7881,-33.8688,151.2093
657325,5,1,1484,"Perth","WA",1950,"House",0,5664,-31.9505,115.8605
1336734,2,3,1200,"Perth","WA",1966,"Townhouse",1,6056,-31.9505,115.8605
301910,4,3,803,"Sydney","NSW",1999,"Townhouse",0,5338,-33.8688,151.2093
447405,3,1,2533,"Perth","WA",1957,"Townhouse",0,4137,-31.9505,115.8605
1232360,4,2,3119,"Brisbane","QLD",1999,"Apartment",0,3532,-27.4698,153.0251
1277503,4,3,1588,"Perth","WA",1982,"Apartment",0,7523,-31.9505,115.8605
846156,2,1,872,"Sydney","NSW",1989,"Apartment",0,8998,-33.8688,151.2093
619049,2,2,1066,"Adelaide","SA",1965,"Townhouse",0,9616,-34.9285,138.6007
1675918,4,3,2416,"Sydney","NSW",1993,"House",1,8411,-33.8688,151.2093
1451642,2,1,2848,"Sydney","NSW",1999,"Townhouse",0,7071,-33.8688,151.2093
741250,2,1,1865,"Adelaide","SA",2006,"Apartment",0,2999,-34.9285,138.6007
891346,4,3,3998,"Brisbane","QLD",1999,"House",0,7908,-27.4698,153.0251
597998,4,2,2468,"Perth","WA",2020,"Townhouse",1,4641,-31.9505,115.8605
1982894,5,1,3320,"Perth","WA",1962,"Apartment",0,2945,-31.9505,115.8605
1636773,2,3,1125,"Sydney","NSW",1950,"House",0,5285,-33.8688,151.2093
618287,3,3,1766,"Perth","WA",1978,"House",0,6434,-31.9505,115.8605
1384148,5,3,1709,"Brisbane","QLD",1952,"Townhouse",1,1067,-27.4698,153.0251
881359,3,2,3399,"Adelaide","SA",1979,"Townhouse",1,2107,-34.9285,138.6007
1993149,2,3,3725,"Melbourne","VIC",1952,"Apartment",1,1938,-37.8136,144.9631
1000490,4,2,1782,"Brisbane","QLD",1983,"Apartment",1,9830,-27.4698,153.0251
887455,4,1,1068,"Melbourne","VIC",2002,"Townhouse",0,6970,-37.8136,144.9631
1579181,4,3,2055,"Perth","WA",2009,"Apartment",1,3607,-31.9505,115.8605
367831,5,3,1835,"Brisbane","QLD",1950,"House",1,8438,-27.4698,153.0251
136369,5,1,3482,"Perth","WA",2013,"House",1,9043,-31.9505,115.8605
980593,2,3,3626,"Perth","WA",1972,"Townhouse",0,9021,-31.9505,115.8605
1904420,3,3,1056,"Perth","WA",1969,"Townhouse",1,8993,-31.9505,115.8605
751157,1,2,2788,"Adelaide","SA",1969,"Apartment",0,9584,-34.9285,138.6007
272164,3,3,924,"Melbourne","VIC",1958,"Townhouse",1,2924,-37.8136,144.9631
816121,3,2,1545,"Perth","WA",1985,"Townhouse",1,7471,-31.9505,115.8605
1688670,2,2,1061,"Perth","WA",1963,"House",0,3008,-31.9505,115.8605
1702434,4,1,1916,"Sydney","NSW",2004,"Apartment",1,7431,-33.8688,151.2093
1324519,3,3,1333,"Melbourne","VIC",1996,"Apartment",1,8953,-37.8136,144.9631
315992,3,2,3695,"Melbourne","VIC",2010,"House",1,2109,-37.8136,144.9631
1278027,5,3,1358,"Melbourne","VIC",1950,"House",0,1909,-37.8136,144.9631
516573,5,3,1308,"Adelaide","SA",2007,"House",1,6239,-34.9285,138.6007
500047,2,3,3852,"Perth","WA",2009,"Townhouse",0,8421,-31.9505,115.8605
1560991,2,3,1580,"Melbourne","VIC",2018,"Townhouse",1,7833,-37.8136,144.9631
1759548,5,1,2326,"Brisbane","QLD",2020,"Apartment",0,9114,-27.4698,153.0251
1696850,5,3,3841,"Brisbane","QLD",2012,"Apartment",1,4982,-27.4698,153.0251
1797179,1,3,2700,"Perth","WA",2004,"Townhouse",1,6567,-31.9505,115.8605
513613,3,3,1341,"Perth","WA",1963,"Townhouse",0,3660,-31.9505,115.8605
950135,2,3,995,"Perth","WA",1952,"Townhouse",1,4787,-31.9505,115.8605
224221,1,2,1598,"Perth","WA",2010,"Townhouse",1,8119,-31.9505,115.8605
1759099,1,3,2230,"Melbourne","VIC",1987,"Apartment",1,1695,-37.8136,144.9631
304415,1,1,3825,"Brisbane","QLD",1950,"Townhouse",0,4616,-27.4698,153.0251
273376,1,2,2277,"Brisbane","QLD",1961,"Townhouse",0,8887,-27.4698,153.0251
680808,1,1,3525,"Melbourne","VIC",2013,"House",1,1750,-37.8136,144.9631
915646,5,1,3897,"Perth","WA",1986,"Townhouse",0,8583,-31.9505,115.8605
880428,2,2,2423,"Melbourne","VIC",2001,"Apartment",1,8624,-37.8136,144.9631
563016,3,3,815,"Melbourne","VIC",1962,"Townhouse",0,2991,-37.8136,144.9631
1982090,2,1,3374,"Brisbane","QLD",1996,"Townhouse",1,5740,-27.4698,153.0251
1047333,4,2,1058,"Sydney","NSW",1987,"House",1,8498,-33.8688,151.2093
1113322,4,1,2409,"Perth","WA",1999,"House",1,4551,-31.9505,115.8605
1400520,2,1,3278,"Adelaide","SA",2021,"House",0,7225,-34.9285,138.6007
590416,3,2,2829,"Brisbane","QLD",1958,"Apartment",1,5378,-27.4698,153.0251
1739326,4,3,2528,"Brisbane","QLD",2011,"Townhouse",1,7401,-27.4698,153.0251
1973224,1,3,2554,"Perth","WA",1967,"Townhouse",0,3663,-31.9505,115.8605
466307,3,2,2739,"Melbourne","VIC",1958,"Apartment",0,1413,-37.8136,144.9631
1912048,1,3,2718,"Adelaide","SA",1951,"Townhouse",0,5572,-34.9285,138.6007
434761,2,1,3600,"Perth","WA",2010,"House",1,4435,-31.9505,115.8605
870789,5,1,2679,"Brisbane","QLD",1981,"Townhouse",1,6690,-27.4698,153.0251
234539,4,2,2198,"Melbourne","VIC",1993,"Apartment",0,3255,-37.8136,144.9631
1214088,4,2,3214,"Perth","WA",1955,"House",1,5316,-31.9505,115.8605
292382,1,1,2521,"Perth","WA",1970,"Apartment",1,8825,-31.9505,115.8605
570133,2,1,2756,"Melbourne","VIC",1985,"House",1,3152,-37.8136,144.9631
1530769,5,3,1015,"Perth","WA",1958,"House",0,8285,-31.9505,115.8605
907010,2,1,1399,"Sydney","NSW",1991,"Townhouse",0,6394,-33.8688,151.2093
389382,1,1,1242,"Brisbane","QLD",2021,"Apartment",0,8491,-27.4698,153.0251
827420,4,1,1149,"Perth","WA",1970,"Apartment",0,4480,-31.9505,115.8605
1395007,4,3,1946,"Melbourne","VIC",1964,"House",0,2911,-37.8136,144.9631
756467,3,1,3372,"Brisbane","QLD",1955,"Townhouse",1,7211,-27.4698,153.0251
1740414,4,1,2641,"Brisbane","QLD",1976,"House",0,1604,-27.4698,153.0251
888825,2,2,1803,"Brisbane","QLD",1957,"House",0,4689,-27.4698,153.0251
1701703,4,3,2478,"Melbourne","VIC",1988,"House",0,3713,-37.8136,144.9631
1417333,1,1,1299,"Adelaide","SA",1981,"Apartment",0,1977,-34.9285,138.6007
